time_value,geo_value,state_med_conc,activity_level,region_value,national_value
2022-06-11,az,5.930468985318458,7.0,9.783699243149071,6.820274971096861
2022-09-03,az,1.940401883121641,3.0,4.782551670664635,5.8386493595092945
2022-02-26,az,4.542894050754872,7.0,2.2356129716031665,2.5816523960291224
2022-02-12,az,8.781272942328242,9.0,6.6169899090206385,5.996289697795438
2023-11-11,az,9.976183697030436,9.0,5.691429988353124,4.840767285642494
2023-08-05,az,4.640373455011742,7.0,5.182891289303807,3.2308816282951645
2022-11-19,az,6.248153092068691,8.0,7.3506822324953145,4.598416422726083
2023-03-04,az,3.3274168700779554,5.0,6.095056497846111,5.140581123845883
2022-01-15,az,56.09589364338023,10.0,31.822039039743306,23.650532479389632
2022-12-17,az,6.815890060974812,8.0,9.138374538891624,9.000582166153498
2024-07-06,az,3.9597484960565206,5.0,7.124143789003283,4.447756676424531
2024-02-17,az,7.93269659853209,8.0,5.697578404357998,6.552185867668914
2024-02-10,az,6.38151991269232,8.0,6.630443962751051,6.953178308804942
2022-08-20,az,3.3652994753823555,5.0,5.603003022242773,6.789899266237361
2024-04-06,az,1.982893151707149,3.0,1.653707067016438,2.089119032784404
2023-04-15,az,1.4570146760381655,2.0,3.307204278028473,2.7872200163035217
2023-08-26,az,8.721770666519369,9.0,6.241547885269851,4.928460463003365
2023-10-14,az,4.067241234326097,6.0,5.272869550385898,3.811378241927873
2024-04-27,az,1.1268782655190113,2.0,1.3110931186070103,1.3643779577860444
2024-08-31,az,5.088203228525558,7.0,9.249826379449075,7.7763183226701
2022-05-28,az,3.2049275426584725,5.0,8.189266428483945,7.108935382268134
2022-08-27,az,3.107794909325488,5.0,5.335351928032307,6.522764971717187
2023-06-03,az,0.5337587899774615,1.0,1.5797893179158744,1.2903595250980617
2023-01-14,az,2.360004894928963,4.0,5.640333826598564,6.029570303401613
2024-06-15,az,4.993172323541739,7.0,4.418208330137432,2.435796349356761
2023-04-15,ar,1.4094992869436838,2.0,2.1589920625597108,2.7872200163035217
2024-07-27,ar,12.597953601659823,10.0,8.714442394240544,6.661786776175179
2024-09-28,ar,4.980731862196235,7.0,3.913384845234591,3.95016400455367
2023-07-01,ar,1.7523114399102493,3.0,1.6522469883604698,1.3544904926571018
2023-09-02,ar,10.166573730154212,9.0,6.446189945190888,5.6599519309712445
2024-08-10,ar,22.748383918246766,10.0,10.37224457881053,8.222365696122223
2023-12-09,ar,8.211328784144587,9.0,5.900493926472899,8.579611677511679
2024-06-15,ar,3.48981867774648,5.0,2.4456478878234913,2.435796349356761
2024-07-13,ar,4.852526351194117,7.0,5.839661053731842,5.4769371973983
2023-06-24,ar,1.4021649852189793,2.0,1.3722672166715442,1.2023278232892203
2023-07-22,ar,3.741370839325151,5.0,2.2629612961000367,2.0944354448040565
2022-07-16,ar,10.028848769786759,9.0,9.219803699052214,9.018522631132036
2024-10-12,ar,4.4718668048277195,6.0,2.1000645456035927,2.272767575115438
2024-03-02,ar,11.530280249047697,10.0,7.220137264242391,4.935880347974075
2024-04-13,ar,2.9487622169858145,4.0,2.0641478045106307,1.8050910700295058
2023-02-25,ar,3.213495013444921,5.0,4.1428930192926945,5.803014865706193
2023-03-25,ar,2.931460782315046,4.0,3.708442165349462,4.400414434015628
2023-03-04,ar,3.18973132118996,5.0,3.861193629940645,5.140581123845883
2022-12-17,ar,7.35062756002311,8.0,7.50857896357271,9.000582166153498
2023-07-29,ar,3.2946808043709415,5.0,3.1959869080360344,2.6598715520056477
2023-03-11,ar,2.7631694701181417,4.0,2.8159198465796518,4.470721532688801
2022-07-09,ar,5.91051875396567,7.0,8.258226498663921,9.282657247267704
2023-12-30,ar,7.843439712491085,8.0,12.98678838625147,13.426612343006465
2023-12-23,ar,13.697117254459052,10.0,10.287101916739879,11.338205199943935
2022-11-26,ar,3.7891789746922813,5.0,3.207317808063194,5.39243709162515
2024-03-30,ar,2.7832736330716035,4.0,2.685406628549082,2.36132726554885
2024-08-24,ar,13.320168829156096,10.0,9.870328052299568,8.198974340813665
2023-06-10,ar,0.6029315596816776,1.0,1.2472849208234236,1.138646516176122
2023-09-09,ar,9.566416727971486,9.0,6.656504439777173,6.235871739049877
2024-02-10,ar,3.0607937953771853,5.0,9.362877877039136,6.953178308804942
2023-12-02,ar,9.277476704689555,9.0,5.62552455432858,7.551099470955711
2024-01-13,ar,7.138491779435416,8.0,10.3699923153957,10.151105972389214
2023-02-04,ar,2.7930475020695935,4.0,7.033921114718183,6.134214649242879
2022-09-03,ar,6.462992120263512,8.0,6.283808637704309,5.8386493595092945
2022-09-17,ar,4.918244537366946,7.0,4.918244537366946,5.142476786077141
2024-05-11,ar,0.8045885280158411,1.0,1.3339119946101796,1.364568684953574
2022-09-10,ar,8.395300962159178,9.0,5.885548183532887,5.561184611471148
2023-10-28,ar,6.308201360564593,8.0,3.157188020912779,4.061504631469786
2024-07-06,ar,7.274391706543774,8.0,4.599449337342172,4.447756676424531
2023-10-14,ar,5.602299186335476,7.0,3.1601173256288515,3.811378241927873
2024-04-06,ar,4.565982973207525,7.0,2.421381384922199,2.089119032784404
2022-12-03,ar,10.060169921929344,9.0,7.050898595303196,8.582128010948434
2023-05-20,ar,1.3298450830455164,2.0,1.5790380854694166,1.6860578363007623
2024-08-17,ar,15.903573092016137,10.0,9.439358973065787,7.937802818965551
2022-07-23,ar,10.998622445150103,9.0,9.503478290766331,9.550351810618482
2023-08-26,ar,6.268100369083747,8.0,5.965815376269866,4.928460463003365
2024-01-06,ar,19.68397784379119,10.0,12.539754001964601,12.602657693837138
2024-05-25,ar,3.4056591145839903,5.0,1.569170600101271,1.6679010492235298
2022-07-02,ar,6.254969638789936,8.0,6.347146266753201,7.919451471635691
2023-05-13,ar,1.1840171600556708,2.0,1.7688987521496264,1.9579629589720895
2023-02-18,ar,3.2078629497434497,5.0,5.48930257739147,6.261954680964408
2023-05-06,ar,1.5580602552779264,3.0,1.9078794558685783,2.049387369309628
2023-10-21,ar,2.507827826183116,4.0,3.1326604504932583,3.8446021312213627
2023-02-11,ar,4.478403784353206,6.0,6.841892929408317,6.074211610610641
2022-11-19,ar,2.193356790475353,4.0,2.694505418819662,4.598416422726083
2023-08-05,ar,4.204203455563244,6.0,3.8421985670595005,3.2308816282951645
2023-04-01,ar,2.0367853239594984,4.0,2.9988548136681388,3.4547164790353753
2022-11-12,ar,2.81396509863427,4.0,2.3698584158494165,4.16566152815288
2023-01-07,ar,9.49443344105366,9.0,10.892750770146867,8.313777457681223
2023-04-29,ar,1.6706910465413474,3.0,1.6867369508694998,1.892072405463939
2023-11-04,ar,3.128003133272486,5.0,3.2453955078210743,4.318962366906735
2023-05-27,ar,1.019410016774164,2.0,1.4870434832600403,1.5793852608860208
2023-04-08,ar,2.080913199343645,4.0,2.3852193899432343,2.9049761284820743
2024-02-17,ar,6.131812330179345,8.0,8.932921674184477,6.552185867668914
2022-12-10,ar,7.810392091125386,8.0,6.285863112302053,8.437218754250006
2022-06-18,ar,1.9616977121135724,3.0,5.886034937182446,6.69875215686778
2024-09-07,ar,11.628478985716548,10.0,7.720927511061101,7.375129653235615
2022-06-11,ar,1.2367867123926195,2.0,6.469761142300799,6.820274971096861
2024-04-27,ar,3.0418913507616354,5.0,1.412155665914299,1.3643779577860444
2023-10-07,ar,3.6739192886565726,5.0,3.1860967700028398,4.470744999084346
2022-07-30,ar,5.480807389065859,7.0,8.693203767961982,8.857882889406902
2024-05-18,ar,1.7350762063284504,3.0,1.3922462323804092,1.5296572616428368
2024-10-19,ar,4.351128733974944,6.0,1.9000842423375106,1.9350640616339883
2024-03-16,ar,6.055495985090698,8.0,3.8970494782418355,2.9234374035800426
2024-07-20,ar,8.988125255653905,9.0,7.591448437493616,6.166558413871416
2023-06-17,ar,0.6284521630555711,1.0,1.2035274219865695,1.1576788075152558
2024-01-27,ar,1.6022750981899736,3.0,10.953293144918169,8.15791195288097
2022-11-05,ar,2.2360411462316905,4.0,2.6006038919502683,4.067804421843559
2024-08-31,ar,13.40562234376316,10.0,8.948979752590354,7.7763183226701
2022-10-22,ar,1.7998836787665369,3.0,2.2522478016340477,3.457602115529286
2023-01-14,ar,5.852917618199308,7.0,7.251596773068978,6.029570303401613
2023-09-23,ar,3.708366107378916,5.0,4.329656206014256,5.33174110167687
2022-12-31,ar,14.821451662630935,10.0,13.001152219708578,10.840910193265492
2024-06-08,ar,1.5268118352486901,3.0,2.0445821222783978,2.182508301295843
2024-09-21,ar,9.286991116670942,9.0,5.28272907662674,5.2812205813309445
2023-06-03,ar,0.732467174966516,1.0,1.4230159768711803,1.2903595250980617
2024-04-20,ar,2.542181920805317,4.0,1.5836252615793698,1.5208429691245278
2022-10-01,ar,1.7746813508505084,3.0,2.460461372476355,3.7251455637545625
2022-08-13,ar,4.173743008840756,6.0,7.140479316670037,7.252818031393442
2022-09-24,ar,1.8953087412824843,3.0,4.727034937085796,4.584053109698752
2024-05-04,ar,1.1070987136028503,2.0,1.324565718674041,1.3312541534872606
2024-03-09,ar,11.741398991129328,10.0,5.1835177428913255,4.062828323893268
2024-02-03,ar,6.883320337347836,8.0,10.048914339094566,7.019405532208694
2023-03-18,ar,3.166303780781334,5.0,3.0188311124701697,4.710454071720841
2023-11-11,ar,3.804116632112855,5.0,3.550894548819459,4.840767285642494
2023-09-16,ar,6.900224135994032,8.0,4.77011363958222,5.579832672813993
2024-03-23,ar,3.8918344236323503,5.0,3.0887601804508993,2.518054484127927
2022-12-24,ar,9.278334528860125,9.0,9.910576121808795,9.45640959772539
2023-01-21,ar,6.360114993822824,8.0,6.7402757928473624,5.701226148947399
2023-09-30,ar,5.601635857447213,7.0,3.6330349685190177,5.027185691002783
2024-02-24,ar,10.220856580063273,9.0,8.817641910813363,5.964976570074915
2022-10-29,ar,2.718481481737718,4.0,2.7350031459492,4.029488863003323
2024-06-29,ar,11.172939723103712,10.0,3.970879839488801,3.827272520071471
2024-01-20,ar,7.462021042254666,8.0,9.348648987773736,8.363850738642606
2024-10-05,ar,5.191925862058842,7.0,2.931666577723275,2.8019903809311764
2023-08-19,ar,5.198886859121341,7.0,5.144897009778413,4.34551254142467
2023-11-25,ar,6.086571812020081,8.0,3.7114660887032924,5.9461344923293
2023-07-15,ar,2.693205722407944,4.0,1.97433022311029,1.8397547308941802
2023-01-28,ar,4.958658366942052,7.0,6.829698211390246,5.804668206659576
2023-04-22,ar,1.3513456199868141,2.0,1.7917425835325842,2.1682622099554676
2022-06-25,ar,4.395764369675544,6.0,6.231397556300024,7.2177121781219675
2022-10-08,ar,1.6087537239364633,3.0,2.109555777710762,3.473413204288853
2024-08-03,ar,18.514323205043134,10.0,10.31307102332109,8.04561086713608
2024-06-22,ar,6.486362442095625,8.0,3.27072397975427,3.0138146731451627
2023-11-18,ar,4.039807769885758,6.0,3.635995928877021,5.234065439265072
2022-08-20,ar,5.412701356168439,7.0,6.460795343025026,6.789899266237361
2023-07-08,ar,1.5892295355928774,3.0,1.9471747381035451,1.6230861421988532
2024-09-14,ar,10.318801769809273,9.0,6.691304597186898,6.655678919047137
2022-08-06,ar,7.896209136659778,8.0,8.48116032800392,7.900330285935948
2022-10-15,ar,1.5151721611863636,3.0,2.1085666970860673,3.379504809909491
2023-08-12,ar,5.565879775795791,7.0,4.473808127664499,3.9146487284278892
2023-12-16,ar,12.042209115423065,10.0,7.2639137589631595,9.706204999520299
2022-08-27,ar,5.377932291170016,7.0,6.623400661696164,6.522764971717187
2024-06-01,ar,2.108389703226253,4.0,1.8184410776040953,1.9196465267735272
2024-10-19,ca,1.175449352337814,2.0,2.2253924410309613,1.9350640616339883
2024-03-30,ca,1.5946230975718794,3.0,1.618425590461163,2.36132726554885
2022-03-05,ca,0.9083842774907707,1.0,1.4006695824646844,1.7570564215061715
2022-11-12,ca,3.859133404325972,5.0,5.27952797809713,4.16566152815288
2023-12-02,ca,6.394194254226705,8.0,6.576505699920335,7.551099470955711
2023-01-21,ca,4.889840039162514,7.0,4.890432594076403,5.701226148947399
2022-12-24,ca,11.48672457076511,10.0,8.80800445417548,9.45640959772539
2023-12-09,ca,6.274716725231938,8.0,7.463447808964883,8.579611677511679
2024-08-24,ca,8.356382773427447,9.0,9.102866462562634,8.198974340813665
2023-11-04,ca,3.1584463920303696,5.0,4.686641570739526,4.318962366906735
2022-09-10,ca,3.3266794394984887,5.0,4.455066756962248,5.561184611471148
2023-05-13,ca,2.9263306728049816,4.0,2.2406121066502833,1.9579629589720895
2022-02-26,ca,0.9772459437140137,1.0,2.2356129716031665,2.5816523960291224
2024-09-14,ca,4.717137737567709,7.0,7.570140686184672,6.655678919047137
2022-02-19,ca,1.9959562180571475,3.0,3.6125571083694625,3.9109744745339867
2022-06-11,ca,9.612349109942985,9.0,9.783699243149071,6.820274971096861
2023-10-28,ca,3.262418756433654,5.0,4.29696035374845,4.061504631469786
2024-07-06,ca,7.4261312146538625,8.0,7.124143789003283,4.447756676424531
2024-01-06,ca,14.912313226927134,10.0,13.643099639832045,12.602657693837138
2024-06-15,ca,5.298946691529294,7.0,4.418208330137432,2.435796349356761
2022-11-19,ca,4.974286503241071,7.0,7.3506822324953145,4.598416422726083
2023-11-18,ca,4.510274221687286,7.0,6.083448893618835,5.234065439265072
2022-08-06,ca,6.856280142961321,8.0,6.994373164371485,7.900330285935948
2022-05-14,ca,5.5455612735479525,7.0,5.219059012957839,5.777562843682242
2022-11-26,ca,5.492986216996544,7.0,8.162742401484211,5.39243709162515
2024-04-06,ca,1.7017488018439368,3.0,1.653707067016438,2.089119032784404
2022-07-02,ca,10.428442777565435,9.0,11.79650200457106,7.919451471635691
2023-06-17,ca,1.511683712913991,3.0,1.2862721305524127,1.1576788075152558
2024-08-17,ca,10.259899784492989,9.0,10.894706418392477,7.937802818965551
2023-08-26,ca,7.377570811158563,8.0,6.241547885269851,4.928460463003365
2023-09-02,ca,6.961704587366281,8.0,6.582401360661286,5.6599519309712445
2023-05-20,ca,2.5588626081956067,4.0,2.1225381632488087,1.6860578363007623
2024-08-31,ca,6.7124220165637345,8.0,9.249826379449075,7.7763183226701
2024-04-27,ca,1.3121857758371143,2.0,1.3110931186070103,1.3643779577860444
2023-04-22,ca,2.902970015389844,4.0,2.6548953187249427,2.1682622099554676
2024-01-20,ca,9.871469055947388,9.0,8.996004566259693,8.363850738642606
2022-03-26,ca,0.7058003612308437,1.0,0.9051943461198892,1.2596661072056738
2023-01-07,ca,10.134102598983862,9.0,8.015654018418019,8.313777457681223
2023-06-24,ca,1.8464231366475905,3.0,1.6119501017649096,1.2023278232892203
2023-07-01,ca,1.9426986288629218,3.0,1.831898254490667,1.3544904926571018
2022-01-29,ca,9.549614868690144,9.0,22.64087654516384,13.728127920850664
2023-07-22,ca,2.8039851177380513,4.0,3.3716899078024776,2.0944354448040565
2023-03-18,ca,5.9469197569807895,7.0,5.956478734386096,4.710454071720841
2024-03-02,ca,3.295065082002318,5.0,3.5432182853031975,4.935880347974075
2022-09-17,ca,2.8250537809471994,4.0,4.354514510463068,5.142476786077141
2022-10-29,ca,1.9677649846545364,3.0,3.6033299470118907,4.029488863003323
2023-09-23,ca,4.65986960224539,7.0,5.581181546284304,5.33174110167687
2024-03-23,ca,1.8997182031218625,3.0,2.2718444096347756,2.518054484127927
2024-05-25,ca,2.931023189039988,4.0,2.7061281494797784,1.6679010492235298
2024-08-10,ca,11.245489499027922,10.0,11.662591284351777,8.222365696122223
2024-01-27,ca,8.93144780662726,9.0,7.957350804330148,8.15791195288097
2022-07-30,ca,9.084200383508154,9.0,9.365725799186498,8.857882889406902
2022-01-22,ca,15.911552374977516,10.0,35.7147223912786,19.441221121099908
2022-08-20,ca,5.010030672012199,7.0,5.603003022242773,6.789899266237361
2023-11-25,ca,4.271262352149297,6.0,5.377990962311242,5.9461344923293
2023-07-15,ca,2.4002694395307014,4.0,2.699695006115098,1.8397547308941802
2023-11-11,ca,3.7187358063691485,5.0,5.691429988353124,4.840767285642494
2024-08-03,ca,11.696503913614507,10.0,12.055534414693208,8.04561086713608
2023-02-04,ca,6.2537823069023,8.0,6.187919450418414,6.134214649242879
2022-07-09,ca,11.718233026617439,10.0,12.266860428187332,9.282657247267704
2023-07-29,ca,4.033248315912043,6.0,4.316615405004535,2.6598715520056477
2024-05-11,ca,1.7770973856083931,3.0,1.66827198110841,1.364568684953574
2023-01-28,ca,4.5454544781716955,7.0,4.505639981662516,5.804668206659576
2022-08-27,ca,5.451132766931827,7.0,5.335351928032307,6.522764971717187
2022-03-19,ca,0.6912181711843906,1.0,0.8916208933202531,1.206996837026257
2022-10-01,ca,2.325074445553146,4.0,3.8527612338274233,3.7251455637545625
2022-06-18,ca,8.254431725930276,9.0,9.254954277202172,6.69875215686778
2023-10-07,ca,3.3915180985118316,5.0,4.788229000060838,4.470744999084346
2023-05-27,ca,2.142973588115495,4.0,1.675523150763255,1.5793852608860208
2023-09-30,ca,3.7293868515696684,5.0,5.201754635415533,5.027185691002783
2022-02-12,ca,2.7018910731151324,4.0,6.6169899090206385,5.996289697795438
2023-04-15,ca,3.513306498656041,5.0,3.307204278028473,2.7872200163035217
2023-05-06,ca,2.755074133660385,4.0,2.552135433914953,2.049387369309628
2024-06-08,ca,4.579300687902445,7.0,4.260005049712997,2.182508301295843
2023-02-25,ca,7.088008097734569,8.0,7.059459761621152,5.803014865706193
2023-10-21,ca,3.1028483889173724,5.0,5.248569430969014,3.8446021312213627
2024-04-13,ca,1.282530529957937,2.0,1.3151466479210132,1.8050910700295058
2024-10-12,ca,1.7085689298759945,3.0,2.9173846605143163,2.272767575115438
2024-01-13,ca,10.969741038343436,9.0,9.701361455147122,10.151105972389214
2023-10-14,ca,3.045608760401684,5.0,5.272869550385898,3.811378241927873
2024-04-20,ca,1.3942876025895379,2.0,1.2965442269105347,1.5208429691245278
2022-10-22,ca,2.004434544560279,4.0,3.363499712755647,3.457602115529286
2024-10-05,ca,1.9891914114800198,3.0,3.4320755916794736,2.8019903809311764
2023-12-30,ca,11.436092579125244,10.0,12.257226896683356,13.426612343006465
2024-02-17,ca,5.697578404357998,7.0,5.697578404357998,6.552185867668914
2022-11-05,ca,2.871233537124926,4.0,4.466796564393704,4.067804421843559
2022-03-12,ca,0.7851124229870976,1.0,1.065127124656298,1.4736183011626238
2022-01-01,ca,14.575931392417033,10.0,17.252016423534098,16.817132702270086
2022-06-25,ca,10.400637992952749,9.0,10.889675270305345,7.2177121781219675
2023-12-16,ca,7.695127563281683,8.0,7.596313577823802,9.706204999520299
2022-04-16,ca,1.2723802274559244,2.0,1.8822850282826071,2.104660801346302
2023-03-25,ca,4.787557807597308,7.0,5.212993706351808,4.400414434015628
2024-05-18,ca,2.5578836459897785,4.0,2.1317038446721823,1.5296572616428368
2023-09-09,ca,6.139110381690811,8.0,6.496890838186547,6.235871739049877
2022-05-07,ca,3.234558002845933,5.0,3.9965231960621947,4.942884814630867
2022-04-02,ca,1.0833921314821016,2.0,1.0697633013188024,1.2453132965001892
2022-04-09,ca,0.9896369739604669,1.0,1.295587981727566,1.5675870483403727
2022-09-24,ca,2.702591872538646,4.0,4.773406748261051,4.584053109698752
2024-07-20,ca,10.748339276417996,9.0,9.620998981752827,6.166558413871416
2023-01-14,ca,6.708601939281161,8.0,5.640333826598564,6.029570303401613
2024-03-16,ca,2.4140773108247737,4.0,2.5022629742156774,2.9234374035800426
2022-07-23,ca,11.176143301426896,10.0,11.022933039662398,9.550351810618482
2024-07-27,ca,11.323848334631407,10.0,10.499815359552208,6.661786776175179
